asin,date,sessions,units ordered,ordered product sales,page views,buy box percentage
B0DGTCXZ9M,2026-04-19,10,0,0.0,11,100.0
B0DVGFQXHR,2026-04-19,1,0,0.0,1,100.0
B0DVGL29CZ,2026-04-19,7,1,0.0,8,100.0
B0DVGL2X5K,2026-04-19,5,0,0.0,5,100.0
B0DVGLV9DT,2026-04-19,1,0,0.0,1,100.0
B0DVGNY2GM,2026-04-19,11,0,0.0,13,100.0
B0DVGTPZRJ,2026-04-19,3,0,0.0,3,100.0
B0DVGX3R99,2026-04-19,2,0,0.0,2,100.0
B0DVGXVF8N,2026-04-19,3,1,845.0,3,100.0
B0DVGZ9YHS,2026-04-19,2,0,0.0,2,100.0
B0DVH1BPJR,2026-04-19,1,0,0.0,1,0.0
B0DVH48RPM,2026-04-19,2,0,0.0,5,100.0
B0F1937F9V,2026-04-19,44,0,0.0,53,100.0
B0F1Y416FR,2026-04-19,342,8,7992.0,456,100.0
B0F2N7Q9H3,2026-04-19,94,5,11995.0,132,99.12
B0F2SWXPMT,2026-04-19,155,9,20970.0,250,100.0
B0F2TGBG5V,2026-04-19,67,0,0.0,75,100.0
B0F2TGCPMR,2026-04-19,29,1,16523.0,41,100.0
B0F2TGGZSR,2026-04-19,66,0,0.0,80,100.0
B0F2TGN1KQ,2026-04-19,170,0,0.0,210,100.0
B0F2THKNDR,2026-04-19,8,0,0.0,8,100.0
B0F2THTPGB,2026-04-19,20,1,14741.0,22,100.0
B0F2THY2W3,2026-04-19,2,0,0.0,3,100.0
B0F2THYW5S,2026-04-19,12,0,0.0,14,100.0
B0F2TJ7SY4,2026-04-19,19,0,0.0,25,100.0
B0F6YF183J,2026-04-19,38,0,0.0,47,93.33
B0F6YHLNZJ,2026-04-19,18,0,0.0,27,100.0
B0F8NDLRLC,2026-04-19,93,0,0.0,113,100.0
B0FCMD3F6P,2026-04-19,61,2,3998.0,83,100.0
B0FCMF85YC,2026-04-19,5,0,0.0,7,100.0
B0FCMFCDZ9,2026-04-19,14,1,1499.0,16,100.0
B0FCMFFX7M,2026-04-19,44,2,3998.0,61,100.0
B0FCMH35Y9,2026-04-19,26,0,0.0,41,100.0
B0FCMHN23X,2026-04-19,35,1,1499.0,43,100.0
B0FCMJTJFF,2026-04-19,22,0,0.0,32,96.67
B0FCMKFPK3,2026-04-19,42,1,1999.0,53,100.0
B0FGJMXXTR,2026-04-19,2,0,0.0,2,100.0
B0FGJN8PCR,2026-04-19,4,0,0.0,4,100.0
B0FGJPPYW3,2026-04-19,5,0,0.0,5,100.0
B0FHF2DKQZ,2026-04-19,1712,21,107079.0,2480,99.95
B0FHF65C2R,2026-04-19,990,12,76488.0,1377,99.92
B0FHHTNKY1,2026-04-19,119,3,23592.0,147,99.28
B0FHHWGGVS,2026-04-19,0,0,0.0,0,0.0
B0FHHWW2GZ,2026-04-19,0,0,0.0,0,0.0
B0FHHX6LBM,2026-04-19,117,0,0.0,136,99.22
B0FHHXQX2Q,2026-04-19,88,1,6816.0,113,100.0
B0FHHXS6NJ,2026-04-19,374,1,3964.0,502,100.0
B0FHHXTLHZ,2026-04-19,170,2,6366.0,217,100.0
B0FHHXVVWN,2026-04-19,27,3,13482.0,37,100.0
B0FHHZ7NF7,2026-04-19,96,3,15717.0,115,100.0
B0FLF9PR8K,2026-04-19,10,0,0.0,12,100.0
B0FMNPTF51,2026-04-19,6,1,1495.0,7,100.0
B0FMNQ5SFR,2026-04-19,4,0,0.0,5,100.0
B0FMNTTG5B,2026-04-19,4,0,0.0,4,100.0
B0FMP5Y17Y,2026-04-19,2,0,0.0,4,100.0
B0FN9G9F1R,2026-04-19,2,0,0.0,2,100.0
B0FN9NNVWD,2026-04-19,7,0,0.0,7,85.71
B0FN9PVK2B,2026-04-19,1,0,0.0,1,100.0
B0FN9PWY8K,2026-04-19,313,0,0.0,363,99.44
B0FR3CDSVC,2026-04-19,44,0,0.0,56,100.0
B0FR3D67NG,2026-04-19,41,0,0.0,56,100.0
B0FR3G42B3,2026-04-19,23,1,1668.0,28,100.0
B0FR3G84GM,2026-04-19,53,0,0.0,62,100.0
B0FR3HD3MH,2026-04-19,34,2,4536.0,37,100.0
B0FR3JL1BS,2026-04-19,55,2,4536.0,72,100.0
B0FR3JRCKY,2026-04-19,14,0,0.0,19,100.0
B0FR3NKMYF,2026-04-19,0,0,0.0,0,0.0
B0FR96YX38,2026-04-19,2,0,0.0,3,33.33
B0FR98NSZ9,2026-04-19,3,0,0.0,3,100.0
B0FR98QN94,2026-04-19,6,0,0.0,9,100.0
B0FR9CV9KN,2026-04-19,2,0,0.0,2,50.0
B0FSSV4J2H,2026-04-19,3,0,0.0,4,100.0
B0FSSV6NDR,2026-04-19,6,0,0.0,7,100.0
B0FSSV6QB5,2026-04-19,3,1,2147.0,7,100.0
B0FST5V996,2026-04-19,10,0,0.0,12,100.0
B0FST5VM2L,2026-04-19,7,0,0.0,11,100.0
B0FSTCNH49,2026-04-19,12,0,0.0,15,100.0
B0FSTD5RCR,2026-04-19,3,1,3225.0,4,100.0
B0FSTD9JDC,2026-04-19,7,0,0.0,7,100.0
B0FSTDKK48,2026-04-19,3,1,2507.0,3,100.0
B0FSTDLQ3L,2026-04-19,5,0,0.0,7,100.0
B0FSTF72CC,2026-04-19,11,0,0.0,16,100.0
B0FSTJ7FFJ,2026-04-19,8,0,0.0,16,100.0
B0FTZJQX46,2026-04-19,25,0,0.0,31,100.0
B0FVS4C7Z9,2026-04-19,8,0,0.0,10,80.0
B0FVS9RRLZ,2026-04-19,1,0,0.0,1,100.0
B0FWM5QVTS,2026-04-19,1,0,0.0,2,100.0
B0G253GWFF,2026-04-19,43,0,0.0,52,100.0
B0G254P8PK,2026-04-19,0,0,0.0,0,0.0
B0G255BCC2,2026-04-19,55,0,0.0,66,100.0
B0G25656L7,2026-04-19,15,1,10683.0,17,100.0
B0G2565L5B,2026-04-19,29,0,0.0,36,100.0
B0G256HLCB,2026-04-19,49,1,11809.0,61,100.0
B0G256HLCC,2026-04-19,85,0,0.0,101,100.0
B0G256SMQZ,2026-04-19,37,0,0.0,43,100.0
B0G256TCF3,2026-04-19,9,0,0.0,11,100.0
B0G25736BD,2026-04-19,48,0,0.0,51,100.0
B0G2599S6F,2026-04-19,41,1,10116.0,55,100.0
B0G25BBWF1,2026-04-19,108,2,16636.0,132,100.0
B0G25BHBT6,2026-04-19,74,2,22484.0,89,100.0
B0G3BSHTRS,2026-04-19,25,0,0.0,28,100.0
B0G3BVKRLL,2026-04-19,12,0,0.0,12,100.0
B0G3BW8QFQ,2026-04-19,19,0,0.0,29,100.0
B0G3BY1NZH,2026-04-19,69,2,32758.0,98,100.0
B0G3BY4SK8,2026-04-19,43,0,0.0,59,100.0
B0G3C233F8,2026-04-19,39,0,0.0,49,100.0
B0G3C251F1,2026-04-19,153,0,0.0,188,100.0
B0G3C273VT,2026-04-19,24,0,0.0,26,100.0
B0G3C2WN23,2026-04-19,51,2,19438.0,60,100.0
B0G3C7VW1V,2026-04-19,81,0,0.0,97,100.0
B0G3CC2RPN,2026-04-19,36,0,0.0,65,100.0
B0G3CC4M7Y,2026-04-19,89,1,18629.0,115,100.0
B0G3CC5QK3,2026-04-19,18,0,0.0,20,100.0
B0G3CC68LG,2026-04-19,13,0,0.0,16,100.0
B0G3CC722B,2026-04-19,93,0,0.0,111,100.0
B0G3CDX1H6,2026-04-19,38,2,26998.0,51,100.0
B0G3CFZX69,2026-04-19,24,0,0.0,27,100.0
B0G3CGLG2W,2026-04-19,21,0,0.0,29,100.0
B0G3CJ2V8N,2026-04-19,32,0,0.0,41,97.3
B0G3CJWFJ5,2026-04-19,22,0,0.0,25,100.0
B0G3CLHBKX,2026-04-19,31,1,11069.0,38,100.0
B0G3CMKQHX,2026-04-19,3,0,0.0,7,100.0
B0G3CNC7P5,2026-04-19,38,2,30958.0,51,100.0
B0G3CQPRB9,2026-04-19,37,1,16379.0,53,100.0
B0G3CTR224,2026-04-19,95,0,0.0,140,100.0
B0G3CTX1NC,2026-04-19,54,0,0.0,71,100.0
B0G3CX48PG,2026-04-19,4,0,0.0,4,75.0
B0G3CY2MBY,2026-04-19,40,0,0.0,49,97.87
B0G3D21NYY,2026-04-19,98,3,55887.0,142,100.0
B0G71BGCB3,2026-04-19,516,1,6390.0,632,99.83
B0G71HHRVT,2026-04-19,51,0,0.0,63,100.0
B0G71MDVVD,2026-04-19,84,1,9371.0,102,100.0
B0G71QBLSG,2026-04-19,63,0,0.0,79,100.0
B0G71QJRXS,2026-04-19,300,1,9055.0,376,99.45
B0G71S9GW3,2026-04-19,21,0,0.0,23,100.0
B0G722YTNC,2026-04-19,33,1,11720.0,43,100.0
B0G726PGD2,2026-04-19,125,1,10975.0,144,100.0
B0G7HSDJXL,2026-04-19,116,2,16198.0,134,100.0
B0G7HXS2LF,2026-04-19,51,0,0.0,76,100.0
B0G7J4C6NX,2026-04-19,106,0,0.0,146,100.0
B0G7J4C6P3,2026-04-19,39,0,0.0,53,100.0
B0G7JCBDJJ,2026-04-19,40,0,0.0,51,100.0
B0G7JKNNVR,2026-04-19,9,0,0.0,12,100.0
B0G7JNQ78N,2026-04-19,48,0,0.0,69,100.0
B0G7JS5WXQ,2026-04-19,31,0,0.0,37,100.0
B0G7JSR2H8,2026-04-19,52,0,0.0,62,100.0
B0GGRXQJ7Q,2026-04-19,12,0,0.0,13,100.0
B0GGS8SHYH,2026-04-19,8,0,0.0,13,100.0
B0GGS9C6F1,2026-04-19,3,0,0.0,3,100.0
B0GGSBGHT1,2026-04-19,5,1,1614.0,8,100.0
B0GGSBPVKV,2026-04-19,6,0,0.0,7,100.0
B0GGSBQJBR,2026-04-19,4,0,0.0,4,100.0
B0GGSBQYFP,2026-04-19,25,0,0.0,30,100.0
B0GGSBSV1C,2026-04-19,7,0,0.0,10,100.0
B0GGSDX1CW,2026-04-19,2,0,0.0,2,100.0
B0GGSFRGCQ,2026-04-19,2,0,0.0,2,100.0
B0GGSHXYFH,2026-04-19,6,0,0.0,11,100.0
B0GGSJ7TJK,2026-04-19,4,0,0.0,5,100.0
B0GGSJ8JZF,2026-04-19,12,1,949.0,15,100.0
B0GGSL2PQZ,2026-04-19,1,0,0.0,1,0.0
B0GGSLCD9X,2026-04-19,7,0,0.0,7,100.0
B0GGSLQ77Q,2026-04-19,10,0,0.0,19,100.0
B0GGSLQ77V,2026-04-19,2,0,0.0,2,100.0
B0GGSMGDC8,2026-04-19,3,0,0.0,3,100.0
B0GGSMKNDR,2026-04-19,2,0,0.0,2,100.0
B0GGSMNB7H,2026-04-19,1,0,0.0,1,100.0
B0GGSNND25,2026-04-19,1,0,0.0,1,100.0
B0GGSPCVQ7,2026-04-19,1,0,0.0,1,0.0
B0GGSPZ6MX,2026-04-19,9,0,0.0,9,100.0
B0GGSQ944T,2026-04-19,1,0,0.0,1,100.0
B0GGSSD91D,2026-04-19,5,0,0.0,6,100.0
B0GGSSS5Z8,2026-04-19,1,0,0.0,1,0.0
B0GGSSVV8Y,2026-04-19,2,0,0.0,4,100.0
B0GGSTZ2KF,2026-04-19,10,1,1614.0,11,100.0
B0GGSXVMH6,2026-04-19,2,1,1519.0,6,100.0
B0GGT4JXN4,2026-04-19,7,1,1424.0,7,100.0
B0GGZQMYTQ,2026-04-19,47,1,5299.0,60,100.0
B0GGZTPLCW,2026-04-19,123,3,17997.0,169,100.0
B0GGZVFCQM,2026-04-19,29,1,4299.0,33,100.0
B0GGZVVW7D,2026-04-19,21,0,0.0,26,100.0
B0GGZW55Q5,2026-04-19,51,0,0.0,63,100.0
B0GH12BR7D,2026-04-19,36,0,0.0,51,100.0
B0GH175SR4,2026-04-19,34,1,5099.0,40,100.0
B0GH17PTLD,2026-04-19,33,0,0.0,49,100.0
B0GH19L9X1,2026-04-19,56,2,11998.0,81,100.0
B0GLG6Q55V,2026-04-19,19,1,999.0,28,100.0
B0GLG771PX,2026-04-19,54,0,0.0,65,100.0
B0GLG7C4KJ,2026-04-19,9,1,1999.0,14,100.0
B0GLGFVZCW,2026-04-19,6,0,0.0,13,100.0
B0GLGGZ9M7,2026-04-19,9,2,2990.0,19,100.0
B0GLGLF2HK,2026-04-19,12,0,0.0,14,100.0
B0GLGLW96N,2026-04-19,7,0,0.0,11,100.0
B0GLN5XYBV,2026-04-19,20,0,0.0,24,100.0
B0GLNFQTY9,2026-04-19,18,0,0.0,21,100.0
B0GLNNJ51N,2026-04-19,24,2,2878.0,40,100.0
B0GLPV9NY6,2026-04-19,13,2,7598.0,13,100.0
B0GLPZPWXM,2026-04-19,9,0,0.0,10,100.0
B0GLQ2BCVR,2026-04-19,12,3,11097.0,19,100.0
B0GLQ2GWDV,2026-04-19,10,0,0.0,10,100.0
B0GM2SB6VK,2026-04-19,23,3,9897.0,43,100.0
B0GM2SF986,2026-04-19,15,0,0.0,20,100.0
B0GM2ZD1YJ,2026-04-19,6,0,0.0,6,100.0
B0GM319ZNL,2026-04-19,15,0,0.0,16,100.0
B0GQ3QQFJ1,2026-04-19,8,0,0.0,10,100.0
B0GQ9SGQFD,2026-04-19,4,0,0.0,4,100.0
B0GQ9TRGRT,2026-04-19,44,3,8040.0,48,100.0
B0GQSQYPDV,2026-04-19,17,0,0.0,17,100.0
B0GQSVL6PW,2026-04-19,1,0,0.0,1,100.0
B0GQSWH7CJ,2026-04-19,6,0,0.0,8,100.0
B0GQSZNJ69,2026-04-19,1,0,0.0,1,100.0
B0GQT1ZXHB,2026-04-19,2,0,0.0,2,100.0
B0GQT25RYH,2026-04-19,5,0,0.0,5,100.0
B0GQT3ZZFF,2026-04-19,13,1,1302.0,14,100.0
B0GQT43VPL,2026-04-19,10,0,0.0,10,100.0
B0GSB1WSSG,2026-04-19,29,0,0.0,39,100.0
B0GSB5GCWL,2026-04-19,55,1,13599.0,64,100.0
B0GSB5Q5RJ,2026-04-19,40,0,0.0,56,100.0
B0GSB83NRQ,2026-04-19,25,3,34422.0,31,100.0
B0GSBCRSN1,2026-04-19,32,0,0.0,35,100.0
B0GSBDCHXK,2026-04-19,25,1,12749.0,31,100.0
B0GSBGR1WH,2026-04-19,53,0,0.0,69,100.0
B0GSBGYNKG,2026-04-19,52,0,0.0,64,100.0
B0GTV5HPXV,2026-04-19,1,0,0.0,1,100.0
B0GTV67BK8,2026-04-19,3,0,0.0,3,100.0
B0GVF93GX9,2026-04-19,122,10,14140.0,155,100.0
B0GVFH6X8X,2026-04-19,13,0,0.0,13,100.0
B0GVG2KQDX,2026-04-19,7,0,0.0,9,100.0
B0GQ9TRGRT,2026-04-20,37,1,2680.0,42,100.0
B09BFCJDVZ,2026-04-20,24,0,0.0,28,100.0
B0F2TJ7SY4,2026-04-20,18,0,0.0,19,100.0
B0D58N56P9,2026-04-20,42,0,0.0,50,100.0
B0GVFH6X8X,2026-04-20,27,0,0.0,28,100.0
B09XGRWRST,2026-04-20,104,0,0.0,132,99.15
B0822XLRG1,2026-04-20,1,0,0.0,1,100.0
B09XFL1FR1,2026-04-20,97,3,58461.0,126,100.0
B0732TMKP8,2026-04-20,95,1,12959.0,133,100.0
B0BB7HVLKV,2026-04-20,22,0,0.0,31,100.0
B0F2THYW5S,2026-04-20,3,0,0.0,3,100.0
B0CTTLMJJ7,2026-04-20,17,0,0.0,21,100.0
B0DVGLV9DT,2026-04-20,6,0,0.0,7,100.0
B0G3CY2MBY,2026-04-20,47,0,0.0,49,100.0
B0DDCG96D3,2026-04-20,3,0,0.0,3,100.0
B0GGSBSV1C,2026-04-20,7,0,0.0,8,100.0
B0822VYH6P,2026-04-20,2,0,0.0,5,100.0
B0GLN5XYBV,2026-04-20,19,0,0.0,20,100.0
B09XFMX37N,2026-04-20,448,1,9575.0,556,100.0
B0DDCFPZ4T,2026-04-20,3,0,0.0,5,100.0
B0CWZ9B9QW,2026-04-20,17,0,0.0,22,100.0
B0G3CC2RPN,2026-04-20,30,1,17999.0,51,100.0
B07JM7GQG4,2026-04-20,266,1,17171.0,340,99.68
B08KTCLX7R,2026-04-20,0,0,0.0,0,0.0
B0822X8LZY,2026-04-20,9,0,0.0,18,100.0
B0FHHZ7NF7,2026-04-20,91,2,10478.0,117,100.0
B09XFRNJCD,2026-04-20,76,0,0.0,110,100.0
B0DDC9Z2KP,2026-04-20,4,0,0.0,4,100.0
B0G255BCC2,2026-04-20,45,4,32364.0,68,100.0
B0F1937F9V,2026-04-20,41,1,2149.0,49,100.0
B0CTTL72LC,2026-04-20,2,0,0.0,2,100.0
B0FMNWZFQ9,2026-04-20,2,0,0.0,2,100.0
B0CZLKVPFP,2026-04-20,2,0,0.0,2,100.0
B09XGLKRM4,2026-04-20,3,0,0.0,3,100.0
B0822XBCF1,2026-04-20,5,0,0.0,5,100.0
B0DDCG1YBN,2026-04-20,4,0,0.0,4,100.0
B0G25BHBT6,2026-04-20,63,1,11242.0,81,100.0
B0DDCCT25F,2026-04-20,2,0,0.0,2,100.0
B0FMP5Y17Y,2026-04-20,1,0,0.0,1,100.0
B0CWD4B59K,2026-04-20,9,0,0.0,10,100.0
B0822W6ZCG,2026-04-20,22,3,3105.0,29,100.0
B0BZVR2WCP,2026-04-20,12,0,0.0,19,100.0
B0G3CGLG2W,2026-04-20,16,0,0.0,24,100.0
B0G722YTNC,2026-04-20,27,0,0.0,33,100.0
B0D58N5B2F,2026-04-20,85,1,28799.0,107,100.0
B0G7JSR2H8,2026-04-20,44,1,11249.0,67,100.0
B0CWCVD3Z8,2026-04-20,9,0,0.0,10,100.0
B09XFMGSKV,2026-04-20,75,1,19067.0,112,100.0
B0D58M16NS,2026-04-20,16,0,0.0,20,100.0
B0FR98NSZ9,2026-04-20,1,0,0.0,1,100.0
B0DGT8T99C,2026-04-20,1,0,0.0,1,100.0
B0FLF9PR8K,2026-04-20,14,0,0.0,14,100.0
B09XGCYCSY,2026-04-20,65,1,20699.0,81,98.61
B0F2TGN1KQ,2026-04-20,139,0,0.0,156,100.0
B09SB37CRT,2026-04-20,11,0,0.0,14,91.67
B0GM319ZNL,2026-04-20,11,2,6598.0,15,100.0
B09XGTCS7M,2026-04-20,10,0,0.0,19,100.0
B0732TFNYC,2026-04-20,55,2,29482.0,72,100.0
B0CW6CS7BX,2026-04-20,31,2,998.0,52,100.0
B0FR3JL1BS,2026-04-20,48,1,2268.0,60,100.0
B0G3BVKRLL,2026-04-20,5,0,0.0,5,100.0
B0FGJN8PCR,2026-04-20,1,0,0.0,2,100.0
B0CRS31GSK,2026-04-20,87,0,0.0,112,100.0
B0FR3D67NG,2026-04-20,34,1,1989.0,47,100.0
B0CWL63BQ3,2026-04-20,10,0,0.0,11,100.0
B0CJ9G9XVQ,2026-04-20,27,0,0.0,34,100.0
B09XGPJ4CK,2026-04-20,19,0,0.0,23,100.0
B0BMPJ95X7,2026-04-20,8,1,2499.0,8,100.0
B09XFLYZ66,2026-04-20,29,1,11675.0,38,100.0
B0FHHWGGVS,2026-04-20,0,0,0.0,0,0.0
B0GQT25RYH,2026-04-20,3,0,0.0,3,100.0
B0G7HSDJXL,2026-04-20,86,0,0.0,108,100.0
B0DDCH8LKZ,2026-04-20,16,0,0.0,21,100.0
B0G2565L5B,2026-04-20,19,1,10456.0,22,100.0
B0CZLL57NF,2026-04-20,1,0,0.0,1,100.0
B0CW9QFGB8,2026-04-20,9,0,0.0,13,100.0
B0G25BBWF1,2026-04-20,59,0,0.0,66,100.0
B0D1KR8LBY,2026-04-20,5,0,0.0,7,100.0
B0BF4Z4W1F,2026-04-20,7,0,0.0,11,100.0
B0DDCFMSD4,2026-04-20,2,0,0.0,3,100.0
B09XBNLXW7,2026-04-20,172,3,5397.0,211,99.49
B09XFLVCHN,2026-04-20,40,0,0.0,65,100.0
B0GGZVFCQM,2026-04-20,30,0,0.0,36,100.0
B07JN4C3NB,2026-04-20,122,1,14984.0,153,100.0
B0GQ3QQFJ1,2026-04-20,10,0,0.0,17,100.0
B0CWL1WDCJ,2026-04-20,23,1,699.0,27,100.0
B0GH19L9X1,2026-04-20,40,2,11998.0,49,100.0
B0CWL2NG34,2026-04-20,18,0,0.0,23,100.0
B0CWKZBMC3,2026-04-20,13,0,0.0,14,100.0
B0D1KRPBMK,2026-04-20,10,0,0.0,10,100.0
B0FR3CDSVC,2026-04-20,44,0,0.0,50,100.0
B0CWD1RQCT,2026-04-20,13,0,0.0,15,100.0
B0CWCXHXWW,2026-04-20,51,1,1548.0,57,100.0
B0BQBSYDTZ,2026-04-20,4,0,0.0,5,100.0
B0DDCGMBBJ,2026-04-20,6,0,0.0,7,100.0
B09XF8H7BK,2026-04-20,64,0,0.0,70,100.0
B0BB75FZXB,2026-04-20,229,1,17819.0,264,100.0
B08KTCGSQW,2026-04-20,175,7,14686.0,257,99.57
B0GM2SF986,2026-04-20,1,0,0.0,1,100.0
B0DDCG2SLN,2026-04-20,1,0,0.0,1,100.0
B09XGPHT52,2026-04-20,17,1,23399.0,22,100.0
B0F2SWXPMT,2026-04-20,139,9,20970.0,241,100.0
B0DVGDKPSL,2026-04-20,1,0,0.0,1,100.0
B0G3D21NYY,2026-04-20,86,0,0.0,111,100.0
B0CWS1WR2F,2026-04-20,22,0,0.0,38,100.0
B0G3CLHBKX,2026-04-20,38,1,11069.0,63,100.0
B0DVGTPZRJ,2026-04-20,4,0,0.0,4,100.0
B0G2599S6F,2026-04-20,47,0,0.0,62,100.0
B0CZLKY9CX,2026-04-20,3,0,0.0,4,100.0
B0BB7KGNLD,2026-04-20,135,1,19034.0,159,100.0
B08R8DC5BB,2026-04-20,1444,43,81467.0,1984,100.0
B0GGSFRGCQ,2026-04-20,4,1,949.0,5,100.0
B0FCMJTJFF,2026-04-20,16,0,0.0,20,100.0
B0D58NNHGR,2026-04-20,31,0,0.0,40,92.11
B0DDCDXR8J,2026-04-20,2,0,0.0,4,0.0
B0G3BY1NZH,2026-04-20,63,0,0.0,70,100.0
B0DDCFW2KR,2026-04-20,2,0,0.0,2,0.0
B0B3S1LPCV,2026-04-20,3,0,0.0,4,100.0
B0DDCN42RW,2026-04-20,23,1,809.0,24,100.0
B09XFLZYZ6,2026-04-20,9,0,0.0,9,100.0
B096RZ5P5C,2026-04-20,115,3,5997.0,130,100.0
B0GSB83NRQ,2026-04-20,30,2,22948.0,42,100.0
B0DDCH8LKH,2026-04-20,2,0,0.0,2,100.0
B0BMPSBSDZ,2026-04-20,28,1,2499.0,32,100.0
B09XGQN59S,2026-04-20,10,0,0.0,12,100.0
B0CTTR1X6D,2026-04-20,4,0,0.0,5,100.0
B0FHF65C2R,2026-04-20,973,12,76488.0,1380,100.0
B0D2X51KKW,2026-04-20,26,0,0.0,30,100.0
B0D1KP7F4B,2026-04-20,4,0,0.0,4,100.0
B08V53Z18N,2026-04-20,154,2,8798.0,188,100.0
B0CTTS6P7K,2026-04-20,6,0,0.0,7,100.0
B09XGFNYTZ,2026-04-20,12,0,0.0,13,90.0
B0FCMHN23X,2026-04-20,31,2,2998.0,38,100.0
B0G3CC4M7Y,2026-04-20,54,0,0.0,62,100.0
B0GSBCRSN1,2026-04-20,25,0,0.0,36,100.0
B0CTTH6KD5,2026-04-20,7,0,0.0,9,100.0
B09XGNVVYK,2026-04-20,88,1,23399.0,113,99.03
B08KT1QRHJ,2026-04-20,212,13,12987.0,282,99.61
B0DGTCXZ9M,2026-04-20,10,0,0.0,11,100.0
B0GGSSD91D,2026-04-20,3,0,0.0,4,100.0
B0FR3G84GM,2026-04-20,52,1,2268.0,64,100.0
B0DDCQX4K1,2026-04-20,12,0,0.0,12,100.0
B0GGSLQ77Q,2026-04-20,7,0,0.0,7,100.0
B0F1Y416FR,2026-04-20,364,8,8052.0,477,100.0
B0FGJPPYW3,2026-04-20,3,0,0.0,4,100.0
B0GLGGZ9M7,2026-04-20,10,3,4485.0,16,100.0
B0G3CC5QK3,2026-04-20,17,0,0.0,18,100.0
B09XGX5FZX,2026-04-20,17,0,0.0,21,100.0
B07MBSJ553,2026-04-20,58,0,0.0,84,100.0
B0B3S433D8,2026-04-20,1,1,2499.0,1,100.0
B0DVGZ9YHS,2026-04-20,2,0,0.0,2,100.0
B0DDCPS7V2,2026-04-20,9,1,899.0,10,100.0
B0DDCG59NJ,2026-04-20,2,0,0.0,2,100.0
B0D58MYX7J,2026-04-20,51,1,22499.0,60,94.34
B0822WJWGS,2026-04-20,34,1,940.0,44,100.0
B0CRS2ZQV5,2026-04-20,64,1,5619.0,76,100.0
B0BF4ZF9PC,2026-04-20,10,0,0.0,10,100.0
B0DGSSZ6M2,2026-04-20,10,0,0.0,11,100.0
B0GLNNJ51N,2026-04-20,22,2,2878.0,39,100.0
B0G7J4C6NX,2026-04-20,92,0,0.0,123,100.0
B0CWL9Y811,2026-04-20,22,0,0.0,25,100.0
B0CWLB755Y,2026-04-20,9,3,1947.0,11,100.0
B0CWL5BWP4,2026-04-20,11,2,1298.0,14,100.0
B0GVG2KQDX,2026-04-20,7,0,0.0,7,100.0
B09XLTHD35,2026-04-20,11,0,0.0,17,100.0
B0822WWZRV,2026-04-20,80,5,5162.0,126,100.0
B0FSTDLQ3L,2026-04-20,1,0,0.0,6,100.0
B0DDCGPGMC,2026-04-20,1,0,0.0,2,100.0
B0DDCFLJYN,2026-04-20,8,0,0.0,8,100.0
B0DDCN7MWS,2026-04-20,42,0,0.0,47,100.0
B0GGSBQJBR,2026-04-20,5,0,0.0,5,100.0
B0D58NNZM6,2026-04-20,37,0,0.0,44,100.0
B0DDCHY2FW,2026-04-20,10,0,0.0,11,100.0
B0822SXQGH,2026-04-20,987,41,42429.0,1426,99.47
B09BFC4KSB,2026-04-20,13,0,0.0,18,100.0
B09XLSN95V,2026-04-20,6,1,2599.0,6,100.0
B0DDCH9DJK,2026-04-20,3,0,0.0,3,100.0
B0FSTDKK48,2026-04-20,3,1,2507.0,6,100.0
B0FSTCNH49,2026-04-20,3,0,0.0,4,100.0
B09BFCFQ9G,2026-04-20,28,0,0.0,29,100.0
B07MHZTP8Q,2026-04-20,145,2,28348.0,180,100.0
B0FN9PVK2B,2026-04-20,2,0,0.0,2,100.0
B0G7JNQ78N,2026-04-20,32,0,0.0,54,100.0
B0CTTKFFPL,2026-04-20,4,2,3998.0,11,100.0
B0DVGXVF8N,2026-04-20,1,0,0.0,1,100.0
B0G3BW8QFQ,2026-04-20,19,0,0.0,31,100.0
B0GM2ZD1YJ,2026-04-20,1,0,0.0,1,100.0
B0CTTMM1S1,2026-04-20,5,0,0.0,8,100.0
B09XGGGFCX,2026-04-20,108,0,0.0,132,100.0
B0G71S9GW3,2026-04-20,15,0,0.0,15,100.0
B0CWZ8KZ3Q,2026-04-20,26,0,0.0,26,100.0
B0F6YHLNZJ,2026-04-20,14,0,0.0,19,100.0
B0FHHTNKY1,2026-04-20,90,2,15728.0,117,100.0
B0CW9SHX3D,2026-04-20,17,0,0.0,22,100.0
B0FCMKFPK3,2026-04-20,41,0,0.0,50,100.0
B0CW5YTZTS,2026-04-20,6,0,0.0,6,100.0
B0FHHXTLHZ,2026-04-20,153,4,25464.0,183,100.0
B0BF52YR1M,2026-04-20,8,0,0.0,11,100.0
B09XGSHBKJ,2026-04-20,25,0,0.0,32,100.0
B0G3C251F1,2026-04-20,125,1,15749.0,160,100.0
B0FVS4C7Z9,2026-04-20,5,0,0.0,7,100.0
B09XFFBND4,2026-04-20,208,2,3998.0,252,100.0
B0CWL5YBZ6,2026-04-20,50,7,4543.0,60,100.0
B0FSSV4J2H,2026-04-20,5,0,0.0,6,100.0
B08KS2YSFR,2026-04-20,200,10,17184.0,285,100.0
B0DDCQN9N4,2026-04-20,19,0,0.0,22,100.0
B0C2ZN8YS5,2026-04-20,10,0,0.0,15,100.0
B08R7MX63N,2026-04-20,357,12,22788.0,509,100.0
