customer_search_term,impressions,clicks,spend,14_day_total_sales,14_day_total_orders,match_type,date,campaign_name,ad_group_name 
bonded foam mattress 5 inch,17,1,16.54,0,0,EXACT,2026-05-04,SPKT | MATTRESS | ORIGINAL | GENERIC | ALL SIZE | EXACT {},HIGH CTR KW
bonded foam mattress 5 inch,29,1,18.45,0,0,EXACT,2026-05-06,SPKT | MATTRESS | ORIGINAL | GENERIC | ALL SIZE | EXACT {},HIGH CTR KW
bontalu for sleeping on floor,1,1,15.52,0,0,TARGETING_EXPRESSION,2026-05-10,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
bonthalu for sleeping on floor,9,1,4.67,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-05-11,SPKT | BEDDING | Comforter | Auto,Auto
bonthalu for sleeping on floor,1,1,5.43,0,0,TARGETING_EXPRESSION,2026-05-07,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
bonthalu for sleeping on floor,25,3,41.78,0,0,TARGETING_EXPRESSION,2026-05-10,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
boobs pillow,7,1,9.6,0,0,PHRASE,2026-05-09,SPKT | Pillow | Cuddle Pillow | Generic | Phrase,Cuddle Pillow
booby pillow,32,1,37.64,0,0,TARGETING_EXPRESSION,2026-05-09,SPCT | Pillow | Hybrid | Category,SPCT | Pillow | Hybrid | Category
bounce mattress,3,1,43.13,0,0,PHRASE,2026-05-07,SPKT | MATTRESS | Latex | Generic | All Size | Phrase,Queen
bounce mattress 72x72,2,1,45.7,0,0,PHRASE,2026-05-07,SPKT | MATTRESS | Original | Generic | All Size | Phrase,Phrase
bounce mattress 72x72,33,1,28.68,0,0,PHRASE,2026-05-09,SPKT | MATTRESS | Original | Generic | All Size | Phrase,Phrase
bounce mattress kids,1,1,8.14,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-05-04,SPKT | Mattress | Baby Mattress | automatic keyword,SPKT | Bediing | Baby Mattress | automatic keyword
bounce prime mattress,1,1,41.66,0,0,PHRASE,2026-05-09,SPKT | MATTRESS | Original | Generic | All Size | Phrase,Phrase
boutique living comforter,13,1,20.93,0,0,PHRASE,2026-05-08,SPKT | BEDDING | COMFORTOR | GENERIC | PHRASE {},PHRASE
box bed with mattress combo set,766,4,83.38,0,0,PHRASE,2026-05-06,SPKT | MATTRESS | Latex | Generic | All Size | Phrase,Queen
box bed with mattress combo set,1459,5,94.95,0,0,PHRASE,2026-05-07,SPKT | MATTRESS | Latex | Generic | All Size | Phrase,Queen
box bed with mattress combo set,248,1,9.48,0,0,PHRASE,2026-05-08,SPKT | MATTRESS | Latex | Generic | All Size | Phrase,Queen
box bed with mattress combo set,58,1,17.13,0,0,PHRASE,2026-05-09,SPKT | MATTRESS | Latex | Generic | All Size | Phrase,Queen
box bed with mattress combo set,316,1,24.23,0,0,PHRASE,2026-05-08,SPKT | MATTRESS | Latex Ortho | Generic | Phrase,King
box bed with mattress combo set,648,1,21.49,0,0,PHRASE,2026-05-09,SPKT | MATTRESS | Latex Ortho | Generic | Phrase,King
box mattress,8,1,5.67,0,0,TARGETING_EXPRESSION,2026-05-06,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
box spring,2,1,6.58,0,0,TARGETING_EXPRESSION,2026-05-07,SPPT | Mattress | Foldable | Competition,SPPT | Mattress | Foldable | Competition |
box type square pillow,2,1,14.23,0,0,PHRASE,2026-05-11,SPKT | PILLOW | Cloud | Generic | Phrase,Phrase
box-type cotton foldable mattress,457,3,28.98,0,0,PHRASE,2026-05-09,SPKT | Mattress | Foldable | Generic | Exact {},Foldable Mattress
boy mattress,1,1,4.5,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-05-11,SPKT | Mattress | Baby Mattress | automatic keyword,SPKT | Bediing | Baby Mattress | automatic keyword
boyfriend pillow,1,1,10.44,0,0,PHRASE,2026-05-07,SPKT | Pillow | Cuddle Pillow | Generic | Phrase,Cuddle Pillow
boyfriend pillow with arm,3,1,19.71,0,0,PHRASE,2026-05-08,SPKT | Pillow | Cuddle Pillow | Generic | Phrase,Cuddle Pillow
boys twin comforter,1,1,22.98,0,0,PHRASE,2026-05-06,SPKT | BEDDING | Comforters | Generic | Phrase,Exact
brand pillow brand,2,1,37.56,0,0,PHRASE,2026-05-05,SPKT | PILLOW | Cloud | Generic | Phrase,Phrase
branded mattress queen size,2,1,23.72,0,0,PHRASE,2026-05-05,SPKT | MATTRESS | Original | Generic | All Size | Phrase,Phrase
branded pillows online,16,1,19.68,0,0,PHRASE,2026-05-06,SPKT | PILLOW | Cloud | Generic | Phrase,Phrase
branded queen size mattress,5,1,44.4,0,0,PHRASE,2026-05-09,SPKT | MATTRESS | Original | Generic | All Size | Phrase,Phrase
brass items,11,1,26.87,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-05-11,SPKT | BEDDING | Comforter | Auto,Auto
breast milk storage bags,18,1,7.39,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-05-04,SPKT | Mattress | Baby Mattress | automatic keyword,SPKT | Bediing | Baby Mattress | automatic keyword
breast pillow,38,1,11.01,0,0,PHRASE,2026-05-10,SPKT | Pillow | Cuddle Pillow | Generic | Phrase,Cuddle Pillow
breast pillow,19,1,3.42,0,0,PHRASE,2026-05-11,SPKT | Pillow | Cuddle Pillow | Generic | Phrase,Cuddle Pillow
breathable dog bed,2,1,49.48,1778.81,1,TARGETING_EXPRESSION,2026-05-07,SPPT||DOGBED 2||ATHARV,SPPT||DOGBED 2||ATHARV
breathable mattress,5,1,22.61,0,0,PHRASE,2026-05-06,SPKT | MATTRESS | Latex | Generic | All Size | Phrase,Queen
breathable mattress cover,2,1,8.77,0,0,TARGETING_EXPRESSION,2026-05-11,SPKT | BEDDING | PROTECTOR | GENERIC | EXACT {},SPKT | BEDDING | PROTECTOR | GENERIC | EXACT
breathable mattress topper,2,1,21.32,0,0,PHRASE,2026-05-08,SPKT | BEDDING | MF MATTRESS | TOPPER | GENERIC | EXACT + PHRASE {},MF TOPPER
bridal mattress,1,1,49.3,0,0,PHRASE,2026-05-11,SPKT | MATTRESS | Latex | Generic | All Size | Phrase,King
brown bed comforter,14,1,11.55,0,0,PHRASE,2026-05-11,SPKT | BEDDING | Comforters | Generic | Phrase,Exact
brown colour pillow covers set of 2,2,1,24.94,0,0,PHRASE,2026-05-09,SPKT | BEDDING | Pillow Cases | Generic | Phrase,SPKT | BEDDING | Pillow Cases | Generic | Phrase
brown comforter,7,1,11.17,0,0,PHRASE,2026-05-06,SPKT | BEDDING | Comforters | Generic | Phrase,Exact
brown comforter,443,4,38.12,0,0,PHRASE,2026-05-06,SPKT | BEDDING | COMFORTOR | GENERIC | PHRASE {},PHRASE
brown comforter,297,5,46.45,0,0,PHRASE,2026-05-07,SPKT | BEDDING | COMFORTOR | GENERIC | PHRASE {},PHRASE
brown comforter double bed,52,1,11.54,0,0,PHRASE,2026-05-10,SPKT | BEDDING | Comforters | Generic | Phrase,Exact
brown comforter double bed,453,4,39.14,0,0,PHRASE,2026-05-03,SPKT | BEDDING | COMFORTOR | GENERIC | PHRASE {},PHRASE
brown comforter queen size,1,1,22.32,0,0,PHRASE,2026-05-03,SPKT | BEDDING | Comforters | Generic | Phrase,Exact
brown pillow cover set of 2 cotton,9,1,9.67,0,0,PHRASE,2026-05-03,SPKT | BEDDING | Pillow Cases | Generic | Phrase,SPKT | BEDDING | Pillow Cases | Generic | Phrase
bsb home comforter,57,1,16.8,0,0,PHRASE,2026-05-05,SPKT | BEDDING | Comforters | Generic | Phrase,Exact
bsb home comforter,991,1,10.17,0,0,PHRASE,2026-05-03,SPKT | BEDDING | COMFORTOR | GENERIC | PHRASE {},PHRASE
bsb home comforter,471,1,10.82,0,0,PHRASE,2026-05-04,SPKT | BEDDING | COMFORTOR | GENERIC | PHRASE {},PHRASE
bsb home comforter,540,2,21.51,0,0,PHRASE,2026-05-06,SPKT | BEDDING | COMFORTOR | GENERIC | PHRASE {},PHRASE
bsb home comforter,394,1,8.96,0,0,PHRASE,2026-05-07,SPKT | BEDDING | COMFORTOR | GENERIC | PHRASE {},PHRASE
bsb home comforter double bed,336,1,10.92,0,0,PHRASE,2026-05-06,SPKT | BEDDING | COMFORTOR | GENERIC | PHRASE {},PHRASE
bsb home comforter king size bed,107,1,15.19,0,0,PHRASE,2026-05-11,SPKT | BEDDING | Comforters | Generic | Phrase,Exact
bsb home pillow cover,5,1,15.25,0,0,PHRASE,2026-05-08,SPKT | BEDDING | Pillow Cases | Generic | Phrase,SPKT | BEDDING | Pillow Cases | Generic | Phrase
bsb pillow covers,13,1,9.11,0,0,PHRASE,2026-05-10,SPKT | BEDDING | Pillow Cases | Generic | Phrase,SPKT | BEDDING | Pillow Cases | Generic | Phrase
bsd mattress,4,1,24.78,0,0,PHRASE,2026-05-03,SPKT | MATTRESS | Original | Generic | All Size | Phrase,Phrase
buckwheat hull pillow,4,1,21.01,0,0,PHRASE,2026-05-08,SPKT | Pillow | Cuddle Pillow | Generic | Phrase,Cuddle Pillow
buckwheat neck pillow,3,1,23.33,0,0,PHRASE,2026-05-05,SPKT | Pillow | MF Small | Memory Foam | Generic | Exact + Phrase {},Small MF Pillow
buckwheat pillow,16,1,18.25,0,0,PHRASE,2026-05-07,SPKT | Pillow | MF Small | Memory Foam | Generic | Exact + Phrase {},Small MF Pillow
budget friendly mattress,12,1,16.1,0,0,PHRASE,2026-05-06,SPKT | MATTRESS | Original | Generic | All Size | Phrase,Phrase
budget latexmattress washable removable cover,1,1,3.16,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-05-06,SPA | MATTRESS | LATEX | ORTHO,AUTO
budget mattress,13,1,18.99,0,0,PHRASE,2026-05-06,SPKT | MATTRESS | Original | Generic | All Size | Phrase,Phrase
budget queen size latex mattress,1,1,33.64,0,0,PHRASE,2026-05-11,SPKT | Mattress | Latex | Generic | SKW | Latex Mattress,HYBRID LATEX
bunk bed mattress,5,1,27.12,0,0,PHRASE,2026-05-10,SPKT | MATTRESS | Latex | Generic | All Size | Phrase,Single
bunk beds for adults,69,1,2.91,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-05-07,SPA | Mattress | Foldable Mattress | Auto,Foldable Mattress
bunk beds for adults,163,1,2.91,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-05-08,SPA | Mattress | Foldable Mattress | Auto,Foldable Mattress
bunk beds for adults,180,2,5.6,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-05-09,SPA | Mattress | Foldable Mattress | Auto,Foldable Mattress
bunk cot for adults,25,1,2.85,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-05-08,SPA | Mattress | Foldable Mattress | Auto,Foldable Mattress
butterfly ac comforter,10,1,13.82,0,0,PHRASE,2026-05-11,SPKT | BEDDING | Comforters | Generic | Phrase,Exact
butterfly memory foam pillow,6,1,21.41,0,0,PHRASE,2026-05-11,SPKT | PILLOW | Contour Ortho | Generic | BMM,Ad group - 27/12/2024 17:10:49.867
butterfly pillow,1,1,10.86,0,0,PHRASE,2026-05-06,SPKT | Pillow | Cuddle Pillow | Generic | Phrase,Cuddle Pillow
butterfly pillow for cervical neck pain,22,1,23.8,0,0,BROAD,2026-05-04,SPKT | PILLOW | Contour Ortho | Generic | BMM,Ad group - 27/12/2024 17:10:49.867
butterfly pillow for cervical neck pain,24,1,20.7,0,0,BROAD,2026-05-05,SPKT | PILLOW | Contour Ortho | Generic | BMM,Ad group - 27/12/2024 17:10:49.867
butterfly pillow for cervical neck pain,16,1,23.08,0,0,BROAD,2026-05-06,SPKT | PILLOW | Contour Ortho | Generic | BMM,Ad group - 27/12/2024 17:10:49.867
butterfly pillow for cervical neck pain,21,1,19.3,0,0,BROAD,2026-05-09,SPKT | PILLOW | Contour Ortho | Generic | BMM,Ad group - 27/12/2024 17:10:49.867
butterfly pillow for cervical neck pain,24,1,31.76,0,0,BROAD,2026-05-11,SPKT | PILLOW | Contour Ortho | Generic | BMM,Ad group - 27/12/2024 17:10:49.867
butterfly pillow for cervical neck pain,83,1,13.5,0,0,PHRASE,2026-05-05,SPKT | Pillow | MF Small | Memory Foam | Generic | Exact + Phrase {},Small MF Pillow
butterfly shaped neck pillow,7,1,11.62,0,0,PHRASE,2026-05-05,SPKT | Pillow | MF Small | Memory Foam | Generic | Exact + Phrase {},Small MF Pillow
buy mattress topper,2,1,20.61,0,0,PHRASE,2026-05-07,SPKT | BEDDING | MF MATTRESS | TOPPER | GENERIC | EXACT + PHRASE {},MF TOPPER
buy pillow memory foam,1,1,25.0,0,0,BROAD,2026-05-09,SPKT | PILLOW | Contour Ortho | Generic | BMM,Ad group - 27/12/2024 17:10:49.867
buy queen size mattress online,5,2,55.42,0,0,PHRASE,2026-05-09,SPKT | MATTRESS | Original | Generic | All Size | Phrase,Phrase
c shape pillow,7,1,11.07,0,0,PHRASE,2026-05-10,SPKT | Pillow | Cuddle Pillow | Generic | Phrase,Cuddle Pillow
california king size bedsheets,13,1,12.6,0,0,TARGETING_EXPRESSION,2026-05-10,SPKT | BEDDING | BEDSHEET | GENERIC | EXACT {},SPKT | BEDDING | BEDSHEET | GENERIC | EXACT {}
california king size fitted bedsheets,1,1,21.53,0,0,TARGETING_EXPRESSION,2026-05-04,SPKT | BEDDING | BEDSHEET | GENERIC | EXACT {},SPKT | BEDDING | BEDSHEET | GENERIC | EXACT {}
came khat,7,1,2.91,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-05-05,SPA | Mattress | Foldable Mattress | Auto,Foldable Mattress
camp bed,1,1,6.39,0,0,TARGETING_EXPRESSION,2026-05-07,SPPT | Mattress | Foldable | Competition,SPPT | Mattress | Foldable | Competition |
camp bed double,1,1,14.75,0,0,TARGETING_EXPRESSION,2026-05-05,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
camping bed,23,1,23.37,0,0,TARGETING_EXPRESSION,2026-05-10,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
camping bed,37,3,43.06,0,0,TARGETING_EXPRESSION,2026-05-11,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
camping bed for sleeping,8,1,14.58,0,0,TARGETING_EXPRESSION,2026-05-05,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
camping foldable mattress,467,3,40.81,0,0,PHRASE,2026-05-09,SPKT | Mattress | Foldable | Generic | Exact {},Foldable Mattress
camping foldable mattress,235,2,32.15,0,0,PHRASE,2026-05-10,SPKT | Mattress | Foldable | Generic | Exact {},Foldable Mattress
camping folding bed single,29,2,31.28,0,0,TARGETING_EXPRESSION,2026-05-11,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
camping inflatable pillow,25,1,12.99,0,0,PHRASE,2026-05-05,SPKT | Pillow | MF Small | Memory Foam | Generic | Exact + Phrase {},Small MF Pillow
camping mattress king size,26,1,28.0,0,0,PHRASE,2026-05-08,SPKT | MATTRESS | Original | Generic | All Size | Phrase,Phrase
camping single bed foldable,8,1,15.89,0,0,TARGETING_EXPRESSION,2026-05-10,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
can foam mattress 70x72,2,1,40.34,0,0,PHRASE,2026-05-07,SPKT | MATTRESS | Latex | Generic | All Size | Phrase,Queen
cappy cat mattress topper,4,1,16.81,0,0,PHRASE,2026-05-04,SPKT | BEDDING | MF MATTRESS | TOPPER | GENERIC | EXACT + PHRASE {},MF TOPPER
car accessories,0,0,0,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-05-05,SPA | MOBILITY | CAR RANGE | AUTO {},SPA | MOBILITY | CAR RANGE | AUTO {}
car back support,58,1,13.84,0,0,EXACT,2026-05-09,SPKT | MOBILITY | CAR RANGE | GENERIC EXACT {},SPKT | MOBILITY | Lumbar Seat Cushion | GENERIC EXACT {}
car bed mattress for back seat,34,1,5.55,0,0,PHRASE,2026-05-10,SPKT | MATTRESS | Latex | Generic | All Size | Phrase,Single
car bed mattress for back seat,360,1,41.48,0,0,PHRASE,2026-05-08,SPKT | MATTRESS | Latex | Generic | All Size | Phrase,Queen
car cushion,111,1,23.01,0,0,EXACT,2026-05-06,SPKT | MOBILITY | CAR RANGE | GENERIC EXACT {},SPKT | MOBILITY | Lumbar Seat Cushion | GENERIC EXACT {}
car cushion,118,1,18.73,0,0,EXACT,2026-05-09,SPKT | MOBILITY | CAR RANGE | GENERIC EXACT {},SPKT | MOBILITY | Lumbar Seat Cushion | GENERIC EXACT {}
car cushion,245,1,45.96,0,0,EXACT,2026-05-10,SPKT | MOBILITY | CAR RANGE | GENERIC EXACT {},SPKT | MOBILITY | Lumbar Seat Cushion | GENERIC EXACT {}
car cushions,63,1,29.09,0,0,EXACT,2026-05-03,SPKT | MOBILITY | CAR RANGE | GENERIC EXACT {},SPKT | MOBILITY | Lumbar Seat Cushion | GENERIC EXACT {}
car mattress,828,1,18.49,0,0,PHRASE,2026-05-03,SPKT | MATTRESS | Original | Generic | All Size | Phrase,Phrase
car mattress,2846,2,65.71,0,0,PHRASE,2026-05-08,SPKT | MATTRESS | Original | Generic | All Size | Phrase,Phrase
car mattress,299,1,18.56,0,0,PHRASE,2026-05-09,SPKT | MATTRESS | Original | Generic | All Size | Phrase,Phrase
car mattress,818,2,35.59,0,0,PHRASE,2026-05-10,SPKT | MATTRESS | Original | Generic | All Size | Phrase,Phrase
car neck cushion,149,1,28.12,0,0,EXACT,2026-05-03,SPKT | MOBILITY | CAR RANGE | GENERIC EXACT {},SPKT | MOBILITY | Lumbar Seat Cushion | GENERIC EXACT {}
car neck cushion,128,1,26.77,0,0,EXACT,2026-05-05,SPKT | MOBILITY | CAR RANGE | GENERIC EXACT {},SPKT | MOBILITY | Lumbar Seat Cushion | GENERIC EXACT {}
car neck cushion,227,2,55.64,0,0,EXACT,2026-05-07,SPKT | MOBILITY | CAR RANGE | GENERIC EXACT {},SPKT | MOBILITY | Lumbar Seat Cushion | GENERIC EXACT {}
car neck pillow brown,6,1,12.93,0,0,PHRASE,2026-05-07,SPKT | Pillow | MF Small | Memory Foam | Generic | Exact + Phrase {},Small MF Pillow
car neck pillow memory foam sleepycat,1,1,10.32,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-05-10,SPA | MOBILITY | CAR RANGE | AUTO {},SPA | MOBILITY | CAR RANGE | AUTO {}
car neck pillow pack of 2,1,1,10.74,0,0,PHRASE,2026-05-10,SPKT | Pillow | MF Small | Memory Foam | Generic | Exact + Phrase {},Small MF Pillow
car neck rest pillow,156,1,12.79,0,0,EXACT,2026-05-03,SPKT | MOBILITY | CAR RANGE | GENERIC EXACT {},SPKT | MOBILITY | Lumbar Seat Cushion | GENERIC EXACT {}
car neck rest pillow,103,2,26.29,0,0,EXACT,2026-05-04,SPKT | MOBILITY | CAR RANGE | GENERIC EXACT {},SPKT | MOBILITY | Lumbar Seat Cushion | GENERIC EXACT {}
car neck rest pillow,54,1,13.18,0,0,EXACT,2026-05-05,SPKT | MOBILITY | CAR RANGE | GENERIC EXACT {},SPKT | MOBILITY | Lumbar Seat Cushion | GENERIC EXACT {}
car neck rest pillow,129,1,13.24,0,0,EXACT,2026-05-07,SPKT | MOBILITY | CAR RANGE | GENERIC EXACT {},SPKT | MOBILITY | Lumbar Seat Cushion | GENERIC EXACT {}
car neck rest pillow,5091,7,113.0,0,0,EXACT,2026-05-09,SPKT | MOBILITY | CAR RANGE | GENERIC EXACT {},SPKT | MOBILITY | Lumbar Seat Cushion | GENERIC EXACT {}
car neck rest pillow,8036,13,252.57,0,0,EXACT,2026-05-10,SPKT | MOBILITY | CAR RANGE | GENERIC EXACT {},SPKT | MOBILITY | Lumbar Seat Cushion | GENERIC EXACT {}
car neck rest pillow,5837,12,221.64,1401.0,1,EXACT,2026-05-11,SPKT | MOBILITY | CAR RANGE | GENERIC EXACT {},SPKT | MOBILITY | Lumbar Seat Cushion | GENERIC EXACT {}
car neck rest pillow,10,1,10.65,0,0,PHRASE,2026-05-09,SPKT | Pillow | MF Small | Memory Foam | Generic | Exact + Phrase {},Small MF Pillow
car pillows for back side,516,1,22.96,0,0,EXACT,2026-05-03,SPKT | MOBILITY | CAR RANGE | GENERIC EXACT {},SPKT | MOBILITY | Lumbar Seat Cushion | GENERIC EXACT {}
car pillows for back side,374,1,21.87,0,0,EXACT,2026-05-04,SPKT | MOBILITY | CAR RANGE | GENERIC EXACT {},SPKT | MOBILITY | Lumbar Seat Cushion | GENERIC EXACT {}
car pillows for back side,702,1,23.03,0,0,EXACT,2026-05-06,SPKT | MOBILITY | CAR RANGE | GENERIC EXACT {},SPKT | MOBILITY | Lumbar Seat Cushion | GENERIC EXACT {}
car pillows for back side,748,3,67.17,0,0,EXACT,2026-05-07,SPKT | MOBILITY | CAR RANGE | GENERIC EXACT {},SPKT | MOBILITY | Lumbar Seat Cushion | GENERIC EXACT {}
car pillows for back side,855,2,46.3,0,0,EXACT,2026-05-08,SPKT | MOBILITY | CAR RANGE | GENERIC EXACT {},SPKT | MOBILITY | Lumbar Seat Cushion | GENERIC EXACT {}
car pillows for back side,1376,3,69.12,0,0,EXACT,2026-05-10,SPKT | MOBILITY | CAR RANGE | GENERIC EXACT {},SPKT | MOBILITY | Lumbar Seat Cushion | GENERIC EXACT {}
car seat back support,38,2,39.8,0,0,EXACT,2026-05-08,SPKT | MOBILITY | CAR RANGE | GENERIC EXACT {},SPKT | MOBILITY | Lumbar Seat Cushion | GENERIC EXACT {}
car seat back support,124,1,19.96,0,0,EXACT,2026-05-09,SPKT | MOBILITY | CAR RANGE | GENERIC EXACT {},SPKT | MOBILITY | Lumbar Seat Cushion | GENERIC EXACT {}
car seat cushions pillows,1,1,13.53,0,0,PHRASE,2026-05-06,SPKT | Pillow | MF Small | Memory Foam | Generic | Exact + Phrase {},Small MF Pillow
card bed for travel,10,1,21.24,0,0,TARGETING_EXPRESSION,2026-05-09,SPPT | Mattress | Foldable | Competition,SPPT | Mattress | Foldable | Competition |
card bed for travel,19,1,8.7,0,0,TARGETING_EXPRESSION,2026-05-10,SPPT | Mattress | Foldable | Competition,SPPT | Mattress | Foldable | Competition |
cardboard bed,7,1,10.63,0,0,TARGETING_EXPRESSION,2026-05-05,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
cardboard bed,225,2,36.9,0,0,TARGETING_EXPRESSION,2026-05-11,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
care foam memory foam cervical neck pillow,10,1,13.55,0,0,PHRASE,2026-05-08,SPKT | Pillow | MF Small | Memory Foam | Generic | Exact + Phrase {},Small MF Pillow
carefoam mattress,7,1,23.54,0,0,PHRASE,2026-05-05,SPKT | MATTRESS | Original | Generic | All Size | Phrase,Phrase
carefoam memory foam cervical neck pillow,5,1,33.05,0,0,BROAD,2026-05-04,SPKT | PILLOW | Contour Ortho | Generic | BMM,Ad group - 27/12/2024 17:10:49.867
carefoam memory foam pillow set of 2,174,1,28.97,0,0,PHRASE,2026-05-07,SPKT | PILLOW | Contour Ortho | Generic | BMM,Ad group - 27/12/2024 17:10:49.867
carefoam memory foam pillow set of 2,112,1,15.34,0,0,PHRASE,2026-05-08,SPKT | Pillow | MF Small | Memory Foam | Generic | Exact + Phrase {},Small MF Pillow
carefoam orthopedic memory foam pillow,137,3,62.85,0,0,BROAD,2026-05-03,SPKT | PILLOW | Contour Ortho | Generic | BMM,Ad group - 27/12/2024 17:10:49.867
carefoam orthopedic memory foam pillow,145,2,43.02,0,0,BROAD,2026-05-04,SPKT | PILLOW | Contour Ortho | Generic | BMM,Ad group - 27/12/2024 17:10:49.867
carefoam orthopedic memory foam pillow,60,1,17.4,0,0,BROAD,2026-05-05,SPKT | PILLOW | Contour Ortho | Generic | BMM,Ad group - 27/12/2024 17:10:49.867
carefoam orthopedic memory foam pillow,29,1,16.35,0,0,BROAD,2026-05-06,SPKT | PILLOW | Contour Ortho | Generic | BMM,Ad group - 27/12/2024 17:10:49.867
carefoam orthopedic memory foam pillow,80,1,12.63,0,0,PHRASE,2026-05-03,SPKT | Pillow | MF Small | Memory Foam | Generic | Exact + Phrase {},Small MF Pillow
carefoam pillow,8,1,11.62,0,0,PHRASE,2026-05-05,SPKT | Pillow | MF Small | Memory Foam | Generic | Exact + Phrase {},Small MF Pillow
careforce cervical memory foam pillow,1,1,19.67,0,0,BROAD,2026-05-05,SPKT | PILLOW | Contour Ortho | Generic | BMM,Ad group - 27/12/2024 17:10:49.867
carlan mattress 72×72×8,3,1,28.94,0,0,PHRASE,2026-05-11,SPKT | MATTRESS | Latex | Generic | All Size | Phrase,King
carlon pillow,20,1,11.62,0,0,PHRASE,2026-05-06,SPKT | Pillow | MF Small | Memory Foam | Generic | Exact + Phrase {},Small MF Pillow
carriable mat bed king size thick,1,1,2.3,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-05-05,SPA | Mattress | Foldable Mattress | Auto,Foldable Mattress
cat design pillow,1,1,18.34,0,0,PHRASE,2026-05-08,SPKT | Pillow | Cuddle Pillow | Generic | Phrase,Cuddle Pillow
cat house,47,1,42.07,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-05-04,SPKT|| DOGBED || ATHARV,SPKT|| DOGBED || ATHARV
cat tal pillow,1,1,5.94,0,0,PHRASE,2026-05-04,SPKT | PILLOW | Fiber Lite | Generic | Phrase,Phrase
